17852916733	Auto-merge Dependabot when green	main	check_suite	skipped	Auto-merge Dependabot when green
17852897825	OpenSSF Scorecard	main	push	failure	chore: add .editorconfig, .gitattributes and OpenSSF Scorecards (#39)
